2.00004	-15.9752
-0.705965	-12.8131
-0.614974	-12.8838
-1.03159	-11.0791
3.08413	-8.48501
5.15784	-5.24788
4.42821	-3.94504
3.16357	-2.78245
0.819423	1.06094
-8.70626	-11.5813
-10.6458	-11.0344
-10.7433	-5.24688
-7.88428	-0.298188
-3.846	-1.56626
-8.60854	-2.2962
-13.9771	0.0385255
-6.76357	7.38021
-3.49615	-4.04875
-11.2238	-10.6201
-3.52308	-6.70014
2.3459	-11.5166
0.526819	-8.45832
2.06526	-11.7107
4.3792	-5.92231
2.90789	-5.88501
3.88479	-1.9373
4.68609	-1.26692
4.64422	-4.93655
3.35547	2.54748
6.53666	1.53519
6.10395	-2.07243
6.40204	4.39771
7.60373	4.18197
1.49548	-7.2305
-0.340056	-8.52029
2.1022	-7.80567
5.73891	-12.3203
6.17758	-8.75135
6.59307	-11.8946
6.42098	-7.20455
5.86506	-2.45436
-1.01795	-7.92453
-2.1357	-16.527
-1.15115	-23.0283
-3.55738	-15.7764
-4.28409	-20.0249
-3.68968	-19.5391
-4.9004	-23.3253
-1.90948	-20.0703
-2.7392	-21.2208
-3.6059	-18.3635
-4.9611	-20.6706
-8.88542	-12.6059
-8.91905	-10.6459
-7.73897	-5.97592
-9.97134	-6.04589
-6.02437	-2.78559
-9.36348	-0.628025
-8.07293	1.33705
-10.7842	2.56309
-6.77272	4.18765
-10.3763	0.670886
-13.1742	0.578484
-13.8289	-1.40126
-11.1302	-0.707874
-3.41208	2.64111
2.64661	-4.64275
-0.396362	-1.8902
0.515743	-3.44231
-2.07681	-8.33064
4.41469	-2.47374
2.4631	-6.04967
8.1144	-1.6973
4.52348	3.6045
6.48048	4.7615
2.77712	-5.05602
4.1996	-1.90182
-0.0809682	-8.16332
5.84131	-4.22352
2.2608	-13.5197
9.54973	-6.921
11.4061	-1.51656
7.95647	-12.0571
6.09412	-13.6324
-1.05824	-15.6357
-2.3251	-7.24021
-6.27544	-10.8346
-4.46205	-10.3174
-3.31351	-3.09323
-2.54042	2.32544
-1.98531	2.004
-4.37315	0.565266
-10.5543	0.299702
-3.30418	7.64003
-7.28106	2.86193
-6.15463	0.0422007
-0.31588	3.98729
-1.88853	0.800309
-3.1655	0.635261
-2.03425	2.10849
-3.56466	10.0359
-0.585517	4.91288
2.70933	7.96727
1.27427	5.6295
1.50282	3.69792
5.7027	1.67615
1.41735	4.75022
4.69803	8.57298
4.77549	2.4532
4.73273	-5.0519
3.53909	-0.787894
4.49855	-6.23067
1.58076	3.77547
3.53027	0.415477
1.50503	3.93086
6.30049	-0.598085
5.0914	0.286301
5.83581	0.304734
-1.20374	-6.99712
-2.83987	-3.12919
6.2061	2.02992
5.41323	-2.43686
-1.55511	-4.38537
1.36262	-0.599346
-0.155991	-1.30052
0.424761	-0.478184
5.36183	0.335763
1.22828	-2.08481
3.47474	-3.5329
5.41088	4.62273
7.64318	-0.644363
1.23028	-5.9531
1.83087	-8.02158
7.56009	-4.14229
5.01137	-5.40367
0.476447	-9.58856
4.69866	-4.03076
5.61891	-2.14601
9.49097	0.89517
-0.467658	-0.169341
-6.25355	-15.1614
-6.04184	-15.2204
1.49257	-22.5432
0.461878	-21.7069
-4.0845	-17.7784
-2.10049	-18.1944
-0.519188	-1.73604
-5.9331	-4.6063
-3.38707	-9.36818
-3.70487	-9.11131
-3.55009	-14.7041
-5.7667	-16.1996
-5.55942	-14.4423
-4.63439	-16.0729
-3.90485	-18.7372
-4.11132	-18.7725
-4.68229	-21.0815
-3.51088	-20.0766
-3.72589	-26.3828
-1.57779	-25.224
-1.00436	-24.7898
-0.505637	-28.9795
-0.0347327	-24.8673
1.12	-27.3321
2.36208	-27.6253
4.96626	-26.8856
4.47339	-27.9485
3.80857	-27.4916
4.18429	-24.9524
5.63395	-22.6787
2.15849	-19.6419
-0.0439215	-25.6502
-0.687771	-25.9216
0.520791	-21.7381
-3.01994	-29.5216
-2.81142	-28.0025
-2.41312	-24.957
-2.14166	-21.4082
-1.79198	-9.98196
-6.38769	-12.9315
-9.5274	-10.7078
-11.4461	-6.55464
-15.5774	-7.86859
-15.4063	-8.28534
-15.4284	-8.95029
-13.9774	-8.75022
-6.31258	-15.1942
-4.24442	-11.7955
-3.88038	-13.1125
-3.19041	3.25449
2.08313	-3.46579
0.887383	-8.78436
-3.80549	-9.57676
-0.56509	-7.5173
2.3589	-4.63059
-2.28777	-4.4423
-1.58764	-10.4956
1.25556	-13.6475
2.27739	-14.9331
-0.469871	-18.3734
-1.52611	-18.6292
2.12681	-14.0612
3.96393	-10.7105
-4.19323	-18.3138
-3.55453	-18.5364
0.976744	-13.7841
-3.58425	-14.342
-5.06391	-13.4864
-4.00689	-11.283
-2.22177	-7.90177
-5.37936	-10.0564
-6.01784	-8.18369
-4.35881	-7.97777
0.307515	-2.78577
-4.83643	-8.99999
-5.03011	-7.5113
-5.154	-8.06723
-4.77808	-8.97402
-3.34763	-9.63854
-4.18764	-12.2827
2.51879	-15.5626
6.09464	-14.4153
6.70425	-15.6967
7.18887	-14.8253
7.70752	-15.8323
10.1385	-16.8155
9.31116	-18.4083
8.42969	-17.2643
9.90707	-16.4458
6.00946	-10.5935
-0.439993	-10.103
-0.0468809	-12.5335
0.504877	-14.5157
1.29917	-13.2754
4.29356	-16.8905
5.18308	-15.3475
6.322	-15.6545
7.18278	-19.9707
5.53785	-17.5328
5.39308	-20.327
6.18105	-20.4804
0.818958	-14.4237
-0.36432	-16.2247
-1.11002	-15.1752
-1.09082	-15.0127
6.61103	-12.7626
0.893354	-15.0733
2.22812	-12.6093
2.12712	-10.1439
1.29617	-8.21968
8.26664	-7.22031
3.82619	-7.16872
3.2585	-10.5036
5.09417	-6.78268
4.71563	-15.2693
2.74028	-11.3516
4.29934	-15.9468
1.94119	-22.7613
-1.17968	-18.4622
-1.09437	-15.4506
0.238951	-16.5196
0.509626	-15.5228
1.13827	-8.37903
4.98568	-8.18372
4.08578	-4.06825
3.08795	-7.34887
7.69843	-7.26549
5.09488	-6.95182
0.754206	-10.7053
-0.742858	-9.56624
7.05526	-17.6795
1.22867	-4.63292
-3.44008	-8.33824
-5.65815	-10.8597
-7.10544	-7.27115
-8.48016	-9.02281
-7.74623	-8.89003
-4.79657	-5.64257
-2.97166	-4.87986
-0.345291	-6.78385
4.91698	-2.4317
5.30081	-9.05438
-0.534029	-8.66731
3.45194	-6.07889
-4.95215	-13.0201
-2.74101	-16.1031
2.10273	-7.15059
0.35608	-6.17325
4.16245	-5.27426
4.80132	-4.37983
-3.01847	-13.6652
-7.58284	-8.36936
-0.815753	-14.7971
-1.18668	-17.1591
-6.09421	-11.1631
-3.10379	-13.7459
-3.79029	-8.17908
-6.89031	-5.90779
-1.13981	0.561747
-10.3265	-6.52997
-11.4175	-0.642145
-1.30908	-1.43042
-5.80413	1.73876
-11.393	-7.61655
-12.7911	0.388003
-4.49628	-3.77126
-2.88758	-4.17314
-9.42798	-13.0415
-6.40723	-7.05451
-3.43366	-2.54654
-2.43463	-14.0238
-8.34726	-15.7537
-0.493211	-16.8459
-1.05589	-13.5179
-1.12555	-13.4798
-2.99285	-15.6681
-6.85009	-12.5903
-4.56864	-10.9823
-4.49752	-1.94
-5.58514	-0.635431
-3.76092	2.16018
-4.87434	-5.65534
-3.60369	-3.3456
-3.31365	-10.4836
0.169447	-8.96733
2.47525	-3.20409
2.58784	-3.91605
-7.74994	-8.61669
-5.12138	-6.0739
-3.6452	-4.90015
4.08249	-8.98172
-2.57821	-12.5186
-1.26507	-14.736
2.28496	-0.614052
-1.98003	-11.8294
-0.555162	-11.9388
3.68636	-11.4655
3.68223	-12.3066
6.88383	-18.0591
6.29763	-21.0608
7.79959	-20.0985
5.02664	-17.7469
4.12548	-19.2202
-0.501149	-19.2984
-1.99527	-18.4766
-8.78545	-14.0336
-9.43298	-16.0837
-10.6335	-13.6202
-7.39042	-15.728
-5.81814	-19.7989
2.47191	-20.0836
2.64725	-18.4468
4.81317	-18.7173
4.49341	-19.554
3.80301	-14.842
2.76049	-16.8031
4.84461	-14.4932
3.2449	-15.5016
2.90162	-8.62708
1.14712	-6.40306
4.04883	-6.01423
6.71111	-10.3974
2.98695	-3.38146
3.01962	-5.55063
-3.78537	-8.00499
-2.25274	-7.0813
6.80532	-0.226019
3.02222	0.636756
-0.41199	3.15714
8.25916	6.1637
-5.75759	-13.1028
-9.12256	-13.5127
-8.14583	-14.6507
-0.543323	-9.5838
1.68822	-2.04484
0.67001	0.145364
4.04886	1.73361
3.54316	1.21621
-2.72891	-10.9359
-3.07953	-7.90109
-6.22097	-3.05391
-2.12797	-3.71414
1.4649	-0.239616
1.18108	-1.20943
1.88706	-3.38783
3.83721	-6.1146
2.71942	-11.3392
-2.27345	-12.81
-5.80916	-14.0349
-5.34677	-12.6932
-0.791484	-4.55296
6.56547	4.26903
4.85411	1.66497
0.0251655	-9.17694
-2.88052	-10.4722
-1.18798	-9.87185
-1.42319	-8.07203
-1.60113	-6.97609
-0.505889	-8.71778
-3.06875	-6.98789
-1.39666	-5.39566
-1.98061	-7.56504
-1.75154	-7.63194
-1.494	-7.54407
0.0948666	-9.11973
0.828716	-10.0058
5.22267	-20.5939
6.21227	-14.5972
5.22805	-16.4612
3.54923	-10.3393
2.95064	-12.0412
4.30761	-10.3578
1.15539	-10.8883
2.36573	-8.63931
0.781207	-10.5518
3.25965	-13.4829
2.95265	-11.9191
-1.02486	-12.9605
7.54209	-6.40329
6.85126	-3.68481
8.55441	-2.73682
14.9353	3.55042
8.40417	0.444534
6.9017	-2.53139
7.11107	-0.0230205
2.94527	0.480053
5.2733	1.74224
4.15648	-7.26416
0.998964	-7.62701
3.69474	0.973162
4.64954	4.79655
1.5769	-0.855198
-1.23882	-4.26773
4.47282	2.18114
1.02346	-6.01033
-0.459531	-4.74428
1.71448	-4.91808
0.644404	-0.137075
-2.68387	-12.5269
-2.30456	-18.0011
-2.57918	-20.6953
0.423065	-16.5461
-1.2257	-27.1211
-1.81612	-24.31
-0.7419	-21.4866
-1.76645	-19.2379
-0.901591	-18.6568
-1.48283	-11.7166
-1.58281	-6.56404
2.89965	-6.38426
-1.14975	2.41902
-0.996898	-6.61774
-5.37695	-7.65448
-5.30965	-2.94861
3.11146	-7.23175
-1.60048	-5.77849
-7.9256	-4.37103
-0.450897	-3.33634
-1.63567	-8.56841
-2.29497	-6.86176
-2.19959	-1.25894
-2.91118	-3.24548
2.98882	4.47739
-1.24564	-1.45957
-3.2133	-4.35575
-0.918283	-0.732468
-9.64292	-11.5463
-10.4944	-9.24511
-10.9246	-8.05669
-7.90308	-8.77593
-9.7602	-7.82389
-9.68615	-7.91944
-10.7027	-7.15338
-9.0389	-4.64677
-7.10027	-12.0396
-4.17279	-8.60741
-5.06409	5.01953
-1.7763	4.19343
-1.02795	2.51842
-3.53545	0.924186
-10.4124	-6.29084
-6.73777	1.06821
-1.75116	-4.5561
2.00851	-4.55732
-2.91832	-11.7417
-3.27978	-16.9134
2.9014	-20.1848
3.20558	-20.7707
2.54517	-15.2493
5.39134	-12.7771
6.0949	-18.0187
10.3663	-18.8117
6.69663	-14.3611
6.34603	-14.9831
6.74516	-10.4052
3.94518	-11.76
0.661809	-11.1269
3.30321	-8.68977
3.5855	-9.19378
0.00793241	-7.16943
-2.28517	-10.0556
-1.11069	-13.2298
-2.00023	-8.51843
-4.97928	-11.9203
-7.08888	-8.72697
-3.02766	-4.13585
-6.96397	-5.41831
-7.73845	-5.40021
-9.23064	-5.31586
-4.86012	-4.38637
-0.221914	-4.03945
3.61007	-1.38935
-1.87159	1.22296
1.61818	-8.98283
-16.1184	-5.60726
-13.1764	-2.75315
0.48914	-4.18528
2.02919	-9.46253
-6.1607	-18.44
-8.93924	-18.5011
-9.86359	-18.8887
-6.38211	-15.8648
-11.3991	-13.7567
-9.44418	-11.2553
-9.5808	-10.1992
-7.11197	-10.1861
-6.05673	-7.02209
-4.31874	-5.92866
-2.96998	-2.4831
0.281535	-5.99917
2.2083	-2.11648
4.43973	-1.58371
5.32872	-3.13803
4.59322	-3.90205
7.03002	-1.68054
-1.00271	-11.4097
3.06919	-4.08368
9.64008	-12.8401
5.33763	-11.7801
3.72546	-19.6281
2.01039	-14.6878
15.8357	-10.0797
5.27439	-24.1531
0.789963	-23.62
1.08914	-22.9034
2.10752	-23.0867
1.49427	-21.3014
1.84648	-24.7032
1.91799	-23.7489
2.67399	-15.6958
0.974891	-13.6477
-2.84946	-4.20358
-2.5666	-4.75587
-5.98141	-4.19456
-6.19922	-6.702
-8.90234	-9.23325
-8.40423	-6.95184
-11.6741	-8.37768
-11.727	-10.1536
-14.3085	-10.1666
-9.47363	-8.33275
-8.77766	-6.22148
-3.29132	-10.2935
-4.35682	-13.0095
0.684594	-16.8465
-2.28823	-10.9424
4.36662	-7.17054
3.92589	-9.88953
-1.64333	-7.45247
5.37586	-5.28665
3.9643	-7.59922
2.14297	-7.62758
-2.93217	-12.6295
-3.68667	-9.84034
-3.65813	-14.3044
-1.7522	-15.1817
-0.631619	-18.5846
1.13402	-15.9491
0.860587	-21.9517
0.425112	-20.9681
0.0237388	-24.6639
1.54753	-24.1924
1.93009	-27.3413
-0.658596	-22.5682
-0.00305752	-25.6024
-1.45689	-21.2716
-2.22576	-22.5184
-1.71199	-17.796
2.50496	-17.5006
4.54674	-20.1891
7.52688	-23.0129
4.739	-22.3501
6.437	-21.6444
6.34868	-20.7763
4.56385	-21.2557
1.63268	-18.1576
2.97107	-17.0508
3.38966	-20.5224
1.6825	-14.9309
2.20405	-12.466
3.48522	-16.7919
4.02084	-14.2848
0.571107	-10.0549
-0.612143	-4.71447
6.20408	3.34243
1.24066	2.50769
-4.93454	-2.04113
-7.693	-8.622
-10.2766	-8.27562
-2.89673	4.3951
-3.5917	10.3497
-12.9578	-0.308633
-15.4912	-1.23631
-7.45513	7.77886
-7.0092	0.731733
-16.5393	-6.28557
-12.6134	-7.14099
-2.38667	0.119041
1.33213	-2.02782
5.83701	0.363104
5.70243	0.256577
0.368482	-2.10212
-5.39957	-5.37189
-4.27954	-4.30728
-4.5301	-4.29846
-3.68493	-4.98411
-7.15889	-2.30111
-3.74521	-5.93458
-1.89409	-3.50447
-0.745664	-2.23498
-1.13033	2.86954
0.201768	-4.41784
-0.407364	-3.26703
-0.814171	-2.43997
-1.92545	1.26542
-2.61546	0.393941
-2.55193	0.527109
-3.42535	1.87064
0.917377	1.1701
0.251398	2.07146
-0.0665814	3.05442
6.09188	6.28384
3.74838	4.84812
5.42279	3.16998
6.11175	4.48835
4.63277	5.15541
7.08766	-3.74684
-0.514183	1.0078
2.53969	-1.52712
6.31851	1.65228
3.82191	1.30968
-1.48913	-6.56225
3.13316	-4.51136
8.92235	-2.59469
3.08779	-3.94264
5.57407	-0.0029744
1.33046	-1.63707
0.944746	-6.56393
2.70405	-4.07955
5.80771	-2.3259
-0.0495931	-5.41051
1.94182	-1.27464
2.26261	-3.15678
6.5879	1.03979
1.11839	-5.60487
1.56291	-6.48021
3.22625	-0.28824
2.4979	1.82918
5.46351	-1.74594
13.6028	4.80603
7.10008	1.01523
3.29368	-13.1836
1.97567	-13.4179
4.9992	-13.4609
3.62106	-12.4785
5.28653	-12.8783
6.2732	-10.7923
1.49002	-7.90579
3.31906	-7.51733
8.37883	-20.3788
10.859	-20.148
7.59562	-22.0628
9.44516	-23.2315
8.37328	-17.5611
7.5902	-19.2055
5.80348	-17.9918
1.49874	-13.0061
1.82265	-16.8066
3.81126	-12.146
3.89482	-8.79304
1.50045	-2.69621
1.61437	-0.19618
-0.806364	-5.66058
-4.77023	-10.578
-4.84692	-4.49076
-6.69125	-4.90118
-8.88575	-6.79295
-7.28009	-11.1807
-7.02006	-5.84114
-6.19846	-10.0338
-7.48114	-9.99347
-7.34642	-12.8343
-6.60747	-15.0867
4.50204	-10.5957
2.27847	-22.877
2.25804	-25.1313
1.58707	-20.3106
2.14918	-26.8206
1.64695	-25.4904
2.00392	-25.1164
6.54488	-20.9108
0.675247	-21.9636
1.78808	-26.7073
1.06931	-25.9376
0.853376	-23.7686
2.06904	-23.5956
-0.715039	-19.6906
4.45281	-16.495
4.17952	-13.919
4.62835	-19.9707
4.9683	-19.8415
3.65415	-18.4858
2.56267	-19.0509
4.68368	-18.7015
4.96538	-19.141
3.60483	-19.4954
4.71918	-20.668
1.16213	-19.605
3.50203	-21.5784
-2.08126	-17.919
-0.570304	-17.299
-1.53272	-12.3073
-3.9893	-13.9798
-3.07041	-9.67543
-7.21495	-9.77612
2.16584	-11.2258
1.91014	-15.0768
1.29289	-16.3154
1.34682	-16.5624
7.81519	-12.6455
-6.06472	-8.19448
-5.84044	-7.31292
-3.14176	3.38969
-5.88383	-5.12793
-3.22067	-16.0653
-2.49589	-17.8477
-1.36081	-15.3883
-2.39724	-15.5102
-3.42252	-14.0884
-3.25502	-13.0947
-2.7171	-13.0375
-2.44424	-9.00381
-4.34757	-8.50438
-6.16167	-7.30385
-9.70817	-4.70948
-5.90408	-14.3897
-0.673434	-5.61082
5.35588	1.18577
2.32238	3.23572
5.5832	-13.0717
2.37856	-16.1547
-1.86913	-13.4839
-1.87751	-5.22531
-5.74805	-14.8219
-2.75732	-15.0152
-1.98695	-8.113
4.54441	-7.65961
1.70022	-23.2622
-0.81133	-25.1405
-2.36148	-25.0568
-1.7888	-22.7269
0.447658	-25.4464
3.94018	-22.836
5.56309	-26.1484
4.89592	-19.1689
7.50584	-5.99504
5.35207	-7.31762
2.72307	-6.36294
3.94138	-13.7314
3.62156	-8.25317
0.534074	-14.1612
-0.481548	-19.5854
-3.77062	-22.0587
9.3818	-5.44734
-0.71301	-15.693
-1.82638	-12.0589
-0.695684	-8.5227
-3.1342	-7.00501
-4.81295	-7.76501
-6.94041	-9.17501
-3.09494	-14.5495
4.12714	-15.9281
6.49461	-14.1188
5.41244	-11.9054
1.37954	-10.2377
2.07716	-11.5157
3.54261	-14.7125
5.70917	-16.7211
4.77624	-13.8712
4.33272	-15.0529
4.18304	-16.273
-0.0131465	-15.8138
-2.60917	-15.3196
-6.58156	-21.1124
-6.20535	-19.9857
-6.63426	-15.2939
-5.25035	-14.2756
-5.09202	-11.1632
-7.22704	-14.4647
-3.71755	-13.3191
1.31995	-10.1042
6.12685	-14.1118
6.41173	-15.8039
7.61955	-18.3597
5.61655	-20.8955
0.55766	-13.0377
1.79122	-12.0307
2.18717	-9.83343
3.25972	-10.093
4.21844	-11.8358
6.3376	-10.4531
7.66472	-4.6893
5.66745	-6.9994
7.57639	2.93029
8.45465	-4.01281
10.6562	-3.61132
3.08199	-7.89216
10.0954	-3.77953
5.93594	-6.66052
-1.86455	1.47146
-5.03417	-1.81045
-8.63166	-15.4298
1.08291	-6.74602
0.208505	-11.7731
-1.07673	-15.6922
-0.347275	-28.7596
1.85806	-28.3368
3.24105	-28.5358
4.9749	-30.9571
3.28785	-27.8364
2.65087	-30.7801
2.9136	-24.337
4.39912	-27.4998
-0.676862	-14.1751
8.02694	-8.12747
1.83157	-9.06242
4.66464	-12.8353
3.74659	-9.10263
-0.691046	-19.0305
-2.53557	-10.1843
2.35326	-10.9511
0.834753	-9.47448
-2.09763	-13.4598
2.90004	-7.81352
2.60949	-0.501317
-3.42443	-12.4578
-5.55871	-12.0349
-4.26859	-12.015
-4.37313	-11.5738
-3.2826	-12.7307
-4.98784	-16.0285
-2.49674	-16.413
-0.45356	-14.994
0.468552	-19.4951
-2.22266	-16.8462
-5.43946	-11.2995
-5.26189	-8.23519
-1.57427	-11.6265
-2.08132	-4.3992
-3.98332	-5.93237
-7.0025	-10.7228
-4.84147	-4.24332
-3.65401	-6.18228
-4.82804	-4.8364
-6.69595	-4.73186
-4.89618	-7.8948
-7.09398	-9.55817
-2.63549	-5.23553
-0.448674	-1.61998
-2.60179	-2.02684
-6.0488	-6.47078
-5.20465	-2.63311
-0.473551	-0.935562
-1.48904	2.936
-5.56559	-1.26548
-8.24318	-10.3872
-9.43381	-5.6442
0.147804	-7.62548
3.98901	-16.4532
8.06607	-9.76771
9.27095	-1.35071
6.11048	-7.31971
11.4787	-12.152
-0.908846	-11.7743
-2.74879	-10.2156
-5.42335	-8.54435
-7.16047	-12.1805
-10.677	-10.8372
-10.7327	-7.09094
-14.7251	-5.70893
-15.1204	-4.43542
-16.7291	-3.12293
-14.9549	-5.7901
-13.374	-12.7005
-10.9744	-9.19579
-14.5509	-10.7751
-9.44822	-10.6045
-12.9192	-10.0291
-11.2038	-7.3047
-13.9263	-8.54506
-10.1151	-4.3286
-9.212	-5.34018
-8.18741	-1.80615
-6.66801	-4.66324
-2.92401	0.172503
-5.70788	-2.31059
-6.78317	-1.31049
-4.93695	-5.85371
1.12182	0.100188
3.69664	2.25354
-4.04883	-3.20888
-2.82368	-3.9776
-3.57166	-4.92276
-1.28092	-6.07838
-3.45358	-12.2751
0.612415	-11.1535
-3.13322	-15.9315
1.57307	-2.30473
-5.13753	-5.80693
-2.62593	-4.61064
-6.0826	-4.73683
-4.39588	-0.92112
-2.61746	-1.3274
-4.99871	0.0434266
-7.04331	-6.67607
3.85504	-0.657285
-0.569746	-6.7503
-2.79149	-4.05892
-1.43809	-2.48243
-1.14868	1.17162
-4.92618	-5.40982
-1.14165	-3.99476
2.78449	5.23712
-2.10354	6.34461
-13.6136	-8.85202
-10.3868	-12.8933
1.28416	-2.20531
-14.6936	-1.44691
-11.1485	-2.89628
-7.13592	-2.88778
-3.31846	0.833076
-6.35116	7.81445
-10.2071	-4.5122
-12.7005	-9.00108
-5.33562	-0.873562
-8.30579	-9.1819
-14.9454	-6.82494
-7.42664	-2.97074
-6.11914	1.78521
0.871209	1.18339
-6.85864	-2.60925
-7.77662	-0.185476
0.917256	3.87263
2.87553	4.44249
-3.85531	-1.96828
2.94903	-2.93272
8.47122	-2.32031
0.0606833	-0.806729
0.377777	-1.66111
-0.626536	-5.31373
4.41026	-1.1966
3.97642	-2.34618
0.235838	-3.99651
0.91118	-4.9445
2.89472	5.11445
8.76785	2.27991
-0.0627689	-4.2382
-3.07875	-0.542685
2.08618	-2.50738
1.29875	-1.90463
-6.85788	-1.71464
-1.69098	-6.3427
5.60598	-4.34226
1.96324	-1.12015
2.34032	2.94439
6.00403	-2.21496
2.89102	-0.657865
4.77825	-2.26506
-1.0093	0.00493005
1.45799	-3.89589
4.24823	-3.22683
0.951505	-0.831666
5.09813	-2.16976
9.6518	-3.05167
4.01235	-7.10738
4.78901	-16.435
1.65269	-11.0687
1.49246	-6.19352
-2.5577	-2.29818
-1.75773	-7.11968
-1.23717	-10.3718
-4.5559	-10.1385
-3.97177	-9.69503
-9.23495	-8.88199
-10.2216	-6.77534
-8.92024	-7.20047
-7.84762	-5.56922
-11.7604	-4.50574
-9.75629	-8.40073
-6.29886	-11.371
-5.25226	-12.2958
2.62263	-5.25959
1.62721	-3.14968
-2.2622	-1.80879
-2.87345	-7.80833
-0.662244	-1.64722
0.104077	-3.41617
-3.12311	-1.03503
-2.76982	0.797875
-4.09085	-1.12208
-2.73344	-4.56897
-2.00826	-2.40995
1.73638	-1.80814
-3.06911	-7.68022
-9.84867	-5.27673
-8.30725	-5.76723
-7.43408	-6.0444
-9.20318	-2.6386
-6.77434	-3.0731
-6.97477	-3.62702
-4.62927	-6.84104
-2.25375	-9.73612
0.0214077	-10.4158
-1.2337	-8.97984
1.22438	-9.98218
-0.31445	-10.5911
0.971284	-12.2615
0.819078	-13.6583
0.745052	-14.2195
1.07753	-13.9732
3.21884	-16.3851
-2.97808	-13.1431
-3.66624	-12.4438
-4.05023	-14.3425
-5.78739	-11.6661
-5.85986	-6.37543
-4.61284	-5.18769
-2.97391	-6.3703
-8.88539	-6.05281
-4.09041	-11.4595
-3.64168	-4.98933
-8.5767	-6.23183
-8.80136	-2.26347
-8.02262	-4.80694
-3.28024	-9.06181
-7.40581	-3.15454
-9.7652	-6.94919
-10.7865	-8.87449
-10.6857	-4.46869
-10.3654	-8.84844
-12.1769	-7.84296
-5.7317	-10.7648
-6.69116	-12.1504
-5.56528	-9.62071
-6.32107	-7.24337
-2.87095	-3.5297
-1.6423	-0.126751
-8.76286	-2.97349
-9.25372	-4.96398
-16.1316	-0.907658
-13.3506	3.70477
-1.18698	5.75855
-6.39321	0.724543
-10.4379	3.8247
-4.96667	0.703523
-2.74965	-4.73461
-9.9227	-2.58283
-9.34511	-2.59129
-2.11332	-5.56778
1.36339	-3.40314
0.331262	-4.05624
